Temperatura_0.1_1_bestCoordinates,-15.533428899999999,0.9248137010962205,-11.9808668,2.745745518621666,0.7121251000000001,0.05225200996602906,1.0839828,0.08242959454686165
Temperatura_0.2_1_bestCoordinates,-15.296589399999998,1.586624322961438,-13.4596103,3.9959548110428638,0.7347,0.08627253767798881,1.1309707,0.14628741962660358
Temperatura_0.3_1_bestCoordinates,-15.138266000000002,0.8357508557744948,-11.6024517,2.2531312720319714,0.7849622999999999,0.06842358060939226,1.170925,0.09149644582714682
Temperatura_0.4_1_bestCoordinates,-15.274335499999998,0.8779084529572828,-9.5011172,5.5359783720344105,0.8201511,0.09011283245182118,1.3023514000000003,0.20523628959772194
Temperatura_0.5_1_bestCoordinates,-14.538807499999999,1.5603946387220926,-4.771825199999999,5.355750099996802,0.8079025,0.1201856891058582,1.4031670000000003,0.29432103734867476
Temperatura_0.6_1_bestCoordinates,-14.364880899999998,2.1161316451383385,-1.0598642,3.1778373213161437,0.7857241,0.11608316463505808,1.3374628999999998,0.3126189434965354
Temperatura_0.7_1_bestCoordinates,-13.0249481,1.4941372114904605,-0.0110411,0.03283725465519308,0.8614725,0.10152163399812868,1.5645361,0.22460883019705613
Temperatura_0.8_1_bestCoordinates,-12.884951199999998,1.7494997812957163,0.0,0.0,0.9008149999999999,0.10348827675732165,1.5627879999999998,0.26268704302382334
Temperatura_0.9_1_bestCoordinates,-13.0352767,2.1688956355741533,0.0,0.0,0.8692472,0.12650254429283234,1.5333796,0.32451317753558173
Temperatura_1.0_1_bestCoordinates,-13.658360400000001,2.0093823518430836,0.0,0.0,0.8308735,0.1307948069253898,1.4806570000000001,0.29125238928427694
Temperatura_1.1_1_bestCoordinates,-11.7566874,1.0222927689562515,0.0,0.0,0.9237712,0.13102483091292277,1.7121198,0.19200109575041488
Temperatura_1.2_1_bestCoordinates,-12.918267,1.8089483964379967,-4e-07,1.1999999999999997e-06,0.8841035999999999,0.15836084663274566,1.5747114000000002,0.3502768529324197
Temperatura_1.3_1_bestCoordinates,-11.4096817,1.833685234505587,-0.0163612,0.04586986852564545,0.9671475,0.1343740578164178,1.7831288,0.3348036829539962
Temperatura_1.4_1_bestCoordinates,-11.332178500000001,1.79880948244072,-0.00010039999999999999,0.00030086681438802783,1.0180738999999999,0.1853688031694923,1.8514973000000001,0.33495227567880476
Temperatura_1.5_1_bestCoordinates,-10.810067499999999,1.9122386777173108,-0.00031120000000000003,0.0009335999999999997,1.025574,0.1713755931053194,1.870825,0.3351988520624735
Temperatura_1.6_1_bestCoordinates,-10.3740808,1.1007091633680355,-2e-07,4e-07,1.0232547,0.11293080628513193,1.8287327000000002,0.22727649449692328
Temperatura_1.7_1_bestCoordinates,-10.925939199999998,1.9486722402481542,-0.0019575,0.0040320371340055875,1.0262635,0.17807770639934128,1.7916507000000004,0.37636458286535146
Temperatura_1.8_1_bestCoordinates,-10.4524345,1.0738731260504895,-0.0015947,0.004326707687145043,1.0151672,0.16224404315647462,1.8743439,0.2276769676473446
Temperatura_1.9_1_bestCoordinates,-9.8174934,1.2743156689453519,-0.010928,0.021856336019561922,1.1243562,0.16144516318477922,2.0212322,0.27525802225105084
Temperatura_2.0_1_bestCoordinates,-10.623425399999999,1.9587535654760249,-1.17e-05,3.51e-05,1.04291,0.13795486678620655,1.8353208000000003,0.3068146290400117
